importer,good,nexp_bin,f_bin,final_source,n_exporters,fstat_kp,sigma_pub,sigma_se_pub,sigma_base,boot_n_ok,boot_yield,boot_med,boot_sd,boot_mad_sd,base_source,boot_share_same,boot_share_hliml,boot_share_step2,boot_share_boundary,boot_n_same,boot_med_same,boot_sd_same,boot_mad_sd_same,boot_med_se_same,ratio_sd,ratio_mad,ratio_sd_same,ratio_mad_same,ratio_se_same
642,3914,20-49,F<2,hliml,35,0.820813243175033,1.49227224522468,0.832432847599936,1.49227224522468,332,0.832080200501253,4.11706994604399,3.15637695688615,3.48923602811923,hliml,0.503012048192771,0.503012048192771,0.30421686746988,0.192771084337349,167,2.08217751833288,2.01440066844871,1.23210301031314,0.856939911779853,3.79174964801857,4.19161261857862,2.41989570000344,1.48012300795858,1.02944028968892
705,5311,20-49,F<2,hliml,21,1.39815105327616,3.56757880111137,1.59501327295787,3.56757880111137,335,0.839598997493734,3.21874369824009,2.91835769159357,1.9313400700291,hliml,0.477611940298507,0.477611940298507,0.22089552238806,0.301492537313433,160,3.03374799076961,1.38286092230374,1.23313887889294,0.77384598699816,1.82967611685238,1.2108614409506,0.866990228701542,0.773121390147524,0.485165860446479
711,8201,20-49,F<2,hliml,34,1.93063203350144,1.29764892118649,0.0584672988202095,1.29764892118649,396,0.992481203007519,1.30605988783732,1.46146089278951,0.0354603213840744,hliml,0.553030303030303,0.553030303030303,0.143939393939394,0.303030303030303,219,1.30162343245287,0.39993425813786,0.032994832131925,0.053924904574032,24.9962102282781,0.606498369167302,6.84030673911723,0.564329681680457,0.922308806155974
156,7904,20-49,F<2,hliml,34,1.19878584512359,1.47864798232436,0.684661217621774,1.47864798232436,394,0.987468671679198,1.94916046737173,1.73147482385684,0.689039235312031,hliml,0.639593908629442,0.639593908629442,0.208121827411168,0.152284263959391,252,1.77943924194517,0.703743242197183,0.531205917247998,0.400937140387531,2.52895122330904,1.00639442921196,1.02787075430049,0.775866813506956,0.585599315498282
740,8537,20-49,F<2,hliml,38,1.24676422861577,1.89849398878854,1.3710165975469,1.89849398878854,387,0.969924812030075,1.81798798720258,2.09065165699212,0.749981605697474,hliml,0.671834625322997,0.671834625322997,0.170542635658915,0.157622739018088,260,1.62226516224104,1.02254784174055,0.574450880657122,0.264568274022865,1.52489157369271,0.547025912771139,0.745831847382559,0.418996299304445,0.192972334905534
729,9404,20-49,F<2,hliml,47,1.49893933232305,1.08208510428581,0.142715168727688,1.08208510428581,238,0.596491228070175,1.17212542482506,2.5151330654822,0.189343071378041,hliml,0.756302521008403,0.756302521008403,0.109243697478992,0.134453781512605,180,1.11092123175777,0.283104546903416,0.119522462951788,0.156126921727454,17.6234459721747,1.32672001908447,1.98370327013804,0.837489553614628,1.09397566579175
32,2935,20-49,F<2,hliml,35,1.63499446808902,2.33443429296417,0.690558716685304,2.33443429296417,365,0.914786967418546,2.03433956446263,2.16657425403436,0.821400831078758,hliml,0.652054794520548,0.652054794520548,0.136986301369863,0.210958904109589,238,1.9900893247596,1.17672178325019,0.686306883229157,0.429370839553851,3.13742220854725,1.18947283008967,1.70401409006678,0.993842908135957,0.621773108034665
490,5905,20-49,F<2,hliml,26,1.17795651574644,1.2783810857452,0.4624764235105,1.2783810857452,334,0.837092731829574,2.08927376696443,2.82763758979245,1.24361162510871,hliml,0.541916167664671,0.541916167664671,0.170658682634731,0.287425149700599,181,1.72273079441352,1.52680402017065,0.72404628500814,0.471753615513532,6.11412267965753,2.68902707659968,3.30136617253093,1.56558528867732,1.02005981609314
804,1105,20-49,F<2,hliml,21,1.32351580432694,1.24382382806474,0.0658718662632914,1.24382382806474,330,0.827067669172932,1.33714724268127,2.54643361750324,0.237820340844468,hliml,0.384848484848485,0.384848484848485,0.287878787878788,0.327272727272727,127,1.23916811663596,0.68105227096316,0.0940338803563249,0.086890492131179,38.6573777540337,3.61034769978878,10.3390462362335,1.4275271931794,1.31908350347743
458,2102,20-49,F<2,hliml,46,1.45910909649368,2.16872643183224,2.1911542413548,2.16872643183224,387,0.969924812030075,2.67073359223185,2.79779347141126,0.877688255599903,hliml,0.17312661498708,0.17312661498708,0.377260981912145,0.449612403100775,67,2.43359895244719,0.71712745880736,0.75064838845021,0.433791011964673,1.27685829623814,0.400559777597959,0.327282965878275,0.342581263465086,0.197973745424904
251,5403,20-49,F<2,hliml,48,1.5563051785303,1.4754342572353,0.362768141537207,1.4754342572353,393,0.984962406015038,1.56926325299926,1.55742044603956,0.270348705552,hliml,0.758269720101781,0.758269720101781,0.198473282442748,0.0432569974554707,298,1.52628329598818,0.912464071656989,0.255555980512164,0.222227827398342,4.2931566135882,0.745238279211661,2.51528171076567,0.70446092490168,0.612589149798728
178,8535,20-49,F<2,hliml,42,1.51029608565089,1.22564227166799,0.491403491598993,1.22564227166799,307,0.769423558897243,1.61207091459959,2.16358253094642,0.42837166409098,hliml,0.713355048859935,0.713355048859935,0.130293159609121,0.156351791530945,219,1.53592263482687,0.838153195022399,0.328102966068921,0.289646059410176,4.40286356921534,0.871731014155166,1.70563133830227,0.667685459460812,0.589426132215072
626,3917,20-49,F<2,hliml,22,0.37819424876067,1.29588229688017,0.377321079559163,1.29588229688017,335,0.839598997493734,1.56917277662193,2.41147670954259,0.600334016116842,hliml,0.844776119402985,0.844776119402985,0.116417910447761,0.0388059701492537,283,1.45635919196802,0.905965555031003,0.442955365838066,0.350048901624987,6.39104688335994,1.5910428773771,2.40104675861066,1.17394810370941,0.927721562850296
398,3210,20-49,F<2,hliml,45,1.84532551994643,1.71364994018123,0.218006938445937,1.71364994018123,357,0.894736842105263,1.60890353663887,1.37219702192262,0.331686137308564,hliml,0.745098039215686,0.745098039215686,0.0868347338935574,0.168067226890756,266,1.64998171362978,0.407268358728547,0.322473616825806,0.190425176674762,6.29428141922605,1.52144761847026,1.86814402161582,1.47918969517466,0.873482183788317
100,8907,20-49,F<2,hliml,29,1.35522694786648,1.80218424561316,0.430142248050471,1.80218424561316,373,0.93483709273183,2.00492555486084,3.33553283097155,0.772800048423238,hliml,0.546916890080429,0.546916890080429,0.0831099195710456,0.369973190348526,204,1.85273138000353,0.890336296100793,0.383380781712373,0.378165502529477,7.75448783766102,1.79661507774647,2.06986479504409,0.891288366697216,0.879163821371727
388,5608,20-49,F<2,hliml,22,0.295166960971218,1.86446909281425,0.343075095040672,1.86446909281425,284,0.711779448621554,4.511416314773,3.41076501654186,4.13751499775307,hliml,0.211267605633803,0.211267605633803,0.366197183098592,0.422535211267606,60,2.1081968441553,1.66781786410362,1.31289757659255,0.667274012726934,9.94174472541505,12.0600855543378,4.86137842184639,3.82685189211099,1.94497945893691
288,5007,20-49,F<2,hliml,20,1.40672121101078,2.28029105678484,0.692019448552948,2.28029105678484,377,0.944862155388471,2.66918991668161,3.2689871451932,1.68375345084285,hliml,0.397877984084881,0.397877984084881,0.331564986737401,0.270557029177719,150,1.90625289112318,1.35508531252959,0.406570593122945,0.400684120391469,4.72383710028503,2.43310134471463,1.95816073574688,0.587513246879272,0.5790070224606
344,8455,20-49,F<2,hliml,30,1.97524612200171,3.35670757223205,3.00799119345993,3.35670757223205,392,0.982456140350877,2.9510439579025,2.27656757082174,1.31115700642666,hliml,0.497448979591837,0.497448979591837,0.193877551020408,0.308673469387755,195,2.37964520900597,1.33099558895901,0.827875517077707,0.808499864262204,0.756839839083149,0.435891238404361,0.442486531161695,0.275225379275611,0.268783986475782
246,3503,20-49,F<2,hliml,33,1.6713825769584,1.09483572622992,0.156810320258541,1.09483572622992,376,0.942355889724311,1.19105852377823,1.79001492407096,0.155369260942612,hliml,0.518617021276596,0.518617021276596,0.287234042553192,0.194148936170213,195,1.14031039473961,0.785310044040136,0.0985624434968075,0.128437105746721,11.4151601828227,0.990810175544869,5.008025254622,0.62854564249536,0.819060285923536
376,9606,20-49,F<2,hliml,39,1.6694602212009,1.05646715786684,0.263694738025465,1.05646715786684,299,0.74937343358396,1.78138391255075,2.69740666101868,0.875890014736573,hliml,0.779264214046823,0.779264214046823,0.173913043478261,0.0468227424749164,233,1.57191641631048,1.23687008407898,0.591923599195983,0.435093481490204,10.2292775396913,3.3216059648941,4.69053760170039,2.24473041680043,1.64998924418502
258,0708,4-9,F<2,hliml,8,1.99497529718625,1.50898719442402,0.105537577423261,1.50898719442402,329,0.824561403508772,1.71771583600041,1.16645822503484,0.346724804739496,hliml,0.601823708206687,0.601823708206687,0.188449848024316,0.209726443768997,198,1.56399313599975,0.247841343045696,0.20011597294534,0.11631876330088,11.0525393278333,3.28532086110853,2.34837059080598,1.89615848526416,1.10215494936349
418,2505,4-9,F<2,hliml,6,0.10943786254598,1.11390911001797,0.115026062245748,1.11390911001797,234,0.586466165413534,1.5741811839805,1.89435350762497,0.44130702164728,hliml,0.692307692307692,0.692307692307692,0.153846153846154,0.153846153846154,162,1.39359881577948,0.33174432596251,0.33304384285829,0.120436519665824,16.4689068776236,3.83658288418539,2.88407965538933,2.89537724195718,1.04703679596122
626,2523,4-9,F<2,hliml,8,0.800003946102797,1.23120516706272,0.326269329696964,1.23120516706272,304,0.761904761904762,1.66741964261634,1.22860388577015,0.8570468557312,hliml,0.62171052631579,0.62171052631579,0.273026315789474,0.105263157894737,189,1.30300515203912,0.785765468729715,0.294143909110194,0.204329588399398,3.76561255975629,2.6268079090585,2.40833384326846,0.901537111635323,0.626260484211549
262,0304,4-9,F<2,hliml,6,1.33478133497679,5.52791139267569,1.7385493578694,5.52791139267569,244,0.611528822055138,6.19876041778337,2.73206624146401,3.68618490122305,hliml,0.430327868852459,0.430327868852459,0.233606557377049,0.336065573770492,105,5.37053224781208,1.84304536052751,2.42286788034084,1.22536262401671,1.57146314489004,2.12026473941498,1.06010528385928,1.39361466464781,0.704819002388517
308,2520,4-9,F<2,hliml,8,1.18309508872503,1.0499051570719,0.465753110328593,1.0499051570719,286,0.716791979949875,1.35939664855366,2.34201141995468,0.317438508179753,hliml,0.486013986013986,0.486013986013986,0.188811188811189,0.325174825174825,139,1.28005154100931,0.381453423125309,0.118270116755971,0.115402764131912,5.02843967762741,0.68155960988816,0.819003490618002,0.253933069115804,0.247776690209312
711,2814,4-9,F<2,hliml,5,0.960358794277415,1.55541864978634,0.575917363356126,1.55541864978634,268,0.671679197994988,2.17510446656528,3.27416537827717,1.25986627335846,hliml,0.126865671641791,0.126865671641791,0.324626865671642,0.548507462686567,34,1.44387066631035,,,0.115836361307332,5.68513051802632,2.18758168015054,,,0.201133649856121
566,9110,4-9,F<2,hliml,6,1.27512707593436,1.80795331222269,0.214758456412179,1.80795331222269,231,0.578947368421053,1.79793423555842,1.28950027773478,0.176636938352337,hliml,0.813852813852814,0.813852813852814,0.116883116883117,0.0692640692640693,188,1.80166034619273,0.307098260071649,0.123741430768047,0.206153722083701,6.00442142897453,0.822491189885082,1.4299705129294,0.576188862759164,0.959932966215944
24,2908,4-9,F<2,hliml,5,1.21239792574048,4.62860193568809,9.28522188740574,4.62860193568809,213,0.533834586466166,9.496257740516,2.93429707415548,0.746848273910988,hliml,0.258215962441315,0.258215962441315,0.0422535211267606,0.699530516431925,55,4.41586421698095,2.25575891928992,2.20579800013576,10.4108201763633,0.316017981017286,0.0804340793324493,0.242940766159781,0.237560074156941,1.12122470551666
170,9204,4-9,F<2,hliml,6,0.686260040910245,1.82498887669659,1.39948482541801,1.82498887669659,266,0.666666666666667,2.24114363601481,2.8028845902934,1.57476222889853,hliml,0.639097744360902,0.639097744360902,0.12781954887218,0.233082706766917,170,1.67060864060611,0.910330081955827,0.785308077752356,0.668450835356962,2.00279741472453,1.12524423294706,0.650475135865746,0.561140830889535,0.477640645483459
584,8712,4-9,F<2,hliml,4,0.715527659305461,3.68896961035235,2.81681006965761,3.68896961035235,142,0.355889724310777,3.58739981361678,2.03575151226456,0.579113618901568,hliml,0.338028169014085,0.338028169014085,0.47887323943662,0.183098591549296,48,3.24643330594366,,,0.992409926866466,0.722715221091215,0.20559200108652,,,0.352316948010305
849,5208,4-9,F<2,hliml,5,0.0517957779663507,3.51162269335165,1.62336715219759,3.51162269335165,166,0.416040100250627,5.65706962957367,2.12750591626357,2.86863210750394,hliml,0.542168674698795,0.542168674698795,0.072289156626506,0.385542168674699,90,6.78257133139463,1.58129715221074,1.66866882311975,0.274120631946441,1.31055129049736,1.76708768784721,0.974084728812023,1.02790599209848,0.168859294445719
858,5502,4-9,F<2,hliml,8,0.712070987573593,5.37296910601791,0.321661691189664,5.37296910601791,352,0.882205513784461,5.34190497807627,2.13110789666157,0.662902561705881,hliml,0.664772727272727,0.664772727272727,0.167613636363636,0.167613636363636,234,5.29320297523586,1.40724344100678,0.385180396750237,0.214381965907576,6.62530837532961,2.06086885651238,4.37491774603961,1.19747053286218,0.666482741897815
690,4007,4-9,F<2,hliml,6,0.580353230446041,2.22139605566972,1.14453047832998,2.22139605566972,276,0.691729323308271,2.8130844838812,3.71155259141953,1.67917482054882,hliml,0.41304347826087,0.41304347826087,0.144927536231884,0.442028985507246,114,2.14102849695947,1.33335479515114,0.643736654586459,0.71271027468018,3.24286042328481,1.46712984262241,1.16497971910427,0.562446056941842,0.62270973833752
426,9006,4-9,F<2,hliml,9,0.335226152601461,1.647684440094,0.572683856706478,1.647684440094,274,0.68671679197995,1.97247066851786,2.63682168619436,0.726702969035459,hliml,0.354014598540146,0.354014598540146,0.204379562043796,0.441605839416058,97,1.47937723664522,0.466759125966485,0.440373358694659,0.271581752524811,4.60432340691215,1.26894264702125,0.815038036257615,0.768964156292547,0.474226310632685
586,7402,4-9,F<2,hliml,8,0.834925155802354,1.28095838503271,0.268252836766858,1.28095838503271,343,0.859649122807018,1.42689132717203,2.02584842718934,0.546070126546759,hliml,0.113702623906706,0.113702623906706,0.0816326530612245,0.80466472303207,39,1.09472052218119,,,0.183113500613457,7.55201119811468,2.03565462020204,,,0.682615337158963
20,4417,4-9,F<2,hliml,7,1.27504511569221,2.70864809167184,0.844806577131317,2.70864809167184,324,0.81203007518797,2.19052939212284,2.58254539189198,0.876414602522935,hliml,0.533950617283951,0.533950617283951,0.296296296296296,0.169753086419753,173,2.00967865327231,1.29763533957498,0.63304092454422,0.407798727246133,3.05696648416428,1.03741451149558,1.53601472183292,0.74933238173147,0.482712538331416
20,1516,4-9,F<2,hliml,5,0.282852900463861,2.14556621545817,0.279377818986451,2.14556621545817,298,0.746867167919799,2.16954201157672,1.46388239917387,0.196621203308719,hliml,0.416107382550336,0.416107382550336,0.0302013422818792,0.553691275167785,124,2.15548044268941,0.465661006605164,0.0481448353916805,0.220135049469821,5.23979464255489,0.70378244064628,1.66677873101926,0.172328768140378,0.787947483692316
296,0706,4-9,F<2,hliml,4,0.171973963846174,1.03924951518445,0.288613749343248,1.03924951518445,187,0.468671679197995,1.75893516827918,2.82124838597229,0.98309922648621,hliml,0.754010695187166,0.754010695187166,0.0160427807486631,0.229946524064171,141,1.32883249237494,0.944303729477243,0.406646183443707,0.288613749343341,9.77516972906578,3.40627994585599,3.27185981827285,1.40896330950638,1.00000000000032
558,4812,4-9,F<2,hliml,9,1.0714545701873,1.49698121517353,0.29932335052797,1.49698121517353,302,0.756892230576441,1.74976394321154,3.14041707274896,0.813134855108391,hliml,0.447019867549669,0.447019867549669,0.145695364238411,0.407284768211921,135,1.55920295245329,1.12712686735038,0.405131572771537,0.273172321980397,10.4917209673407,2.71657675110919,3.76558282326544,1.35349137331563,0.912632848384711
508,2601,4-9,F<2,hliml,7,0.248991602174504,2.50027246394429,0.474249827924581,2.50027246394429,319,0.799498746867168,2.65752339541216,1.67966216680497,0.588297113218779,hliml,0.54858934169279,0.54858934169279,0.225705329153605,0.225705329153605,175,2.43280743246518,0.904551545956302,0.2989156478601,0.266855478519943,3.54172435687647,1.24047933932479,1.90733131083002,0.630291526236749,0.562689668624149
96,2621,4-9,F<2,hliml,8,1.26960041519372,2.85455895063428,0.379019397553881,2.85455895063428,374,0.93734335839599,2.90087194861414,1.70941587502642,0.288541456002394,hliml,0.631016042780749,0.631016042780749,0.133689839572193,0.235294117647059,236,2.92139710348434,0.713947713520766,0.174845731574725,0.411676891127071,4.51010129312291,0.761284139715766,1.8836706462214,0.46131077381038,1.08616311931251
586,2703,4-9,F<2,hliml,9,1.35423909987707,3.47676496318552,0.825218460959532,3.47676496318552,252,0.631578947368421,3.73409782130064,3.01061973408396,2.65496019886624,hliml,0.484126984126984,0.484126984126984,0.281746031746032,0.234126984126984,122,2.36350825858178,1.26968109464216,1.2067592573276,0.733674982059575,3.64826997518128,3.2172816344646,1.53859996438498,1.46235126141559,0.889067582427187
704,1508,4-9,F<2,hliml,4,0.343631903232553,4.75188504349135,0.269810896623867,4.75188504349135,98,0.245614035087719,6.31133482303355,2.21449430818012,2.30936370598945,hliml,0.469387755102041,0.469387755102041,0.428571428571429,0.102040816326531,46,4.93757060279715,,,0.339150686014179,8.2075792189641,8.55919362370619,,,1.25699402899571
56,5003,4-9,F<2,hliml,6,0.901603152574605,2.76858514626211,0.135671172750951,2.76858514626211,348,0.87218045112782,3.07806978656554,2.40256012555895,0.67307021224976,hliml,0.629310344827586,0.629310344827586,0.0689655172413793,0.301724137931035,219,2.82302420190024,1.09612823318888,0.308912103837743,0.148116280417522,17.7087002112768,4.96104071780452,8.0793009374292,2.27691776796834,1.09172993359036
72,1210,4-9,F<2,hliml,4,0.809523674575389,2.38965646845134,1.70202314117277,2.38965646845134,240,0.601503759398496,2.29372643538572,2.12677155820768,0.889693327895479,hliml,0.729166666666667,0.729166666666667,0.05,0.220833333333333,175,2.25077624539827,0.902915987119916,0.548391261131119,1.58213440389963,1.24955501882438,0.522726927956125,0.530495717289581,0.322199650442621,0.929561041578711
466,3602,4-9,F<2,hliml,9,0.491324537895357,1.22839881040526,0.168574397235677,1.22839881040526,372,0.932330827067669,1.49047529162394,1.73266236234909,0.519451818688637,hliml,0.768817204301075,0.768817204301075,0.110215053763441,0.120967741935484,286,1.4566872668987,0.631975915321163,0.463809795818363,0.184164804666003,10.2783245306624,3.08143957330847,3.74894364556217,2.75136558946095,1.09248383910002
60,8534,4-9,F<2,hliml,7,0.00759023495381106,1.02274917919147,0.0400995151879684,1.02274917919147,85,0.213032581453634,1.05452329132609,2.11761738766254,0.0275151539551339,hliml,0.752941176470588,0.752941176470588,0,0.247058823529412,64,1.05507683545236,0.0303661968479171,0.025328933386929,0.0364074820403502,52.8090521228525,0.686171736145818,0.757270922243676,0.631651860831693,0.907928234785092
762,0906,4-9,F<2,hliml,7,0.134951036514704,6.66650663117906,4.0964623692486,6.66650663117906,326,0.817042606516291,6.75879147971643,2.34025587623667,3.28801174332466,hliml,0.466257668711656,0.466257668711656,0.392638036809816,0.141104294478528,152,5.68997865194919,1.41810992731781,1.00633027386968,2.5172377021025,0.571287043621967,0.802646636768145,0.346179166190638,0.245658371336208,0.614490620248081
776,2521,4-9,F<2,hliml,4,0.00297019348228152,1.21848520564948,0.402786240819523,1.21848520564948,193,0.483709273182957,1.47691936585396,3.32352952342694,0.229748277480763,hliml,0.683937823834197,0.683937823834197,0.113989637305699,0.202072538860104,132,1.33245789655303,0.210658701756589,0.214116582173054,0.081715850729913,8.25134820063557,0.570397531487941,0.523003718617535,0.53158862064753,0.202876470069213
882,7305,4-9,F<2,hliml,5,1.01421005514385,2.08688016245898,0.362098573484774,2.08688016245898,215,0.538847117794486,2.51633477367635,2.75888791984481,0.753362665336035,hliml,0.772093023255814,0.772093023255814,0.0558139534883721,0.172093023255814,166,2.10931098758309,1.25652245341267,1.11289384056822,0.325091985872277,7.61916263103098,2.08054579747665,3.47011158127501,3.07345546782447,0.897799686819113
826,5702,50+,F2-7,step2_weighted,104,3.79407276960491,4.22435469253428,0.167619076460305,4.22435469253428,379,0.949874686716792,1.66507774547141,3.0624168606974,0.822473320196175,step2_weighted,0.303430079155673,0.612137203166227,0.303430079155673,0.0844327176781003,115,7.80289398954869,3.69328358648548,3.25742937109512,0.505196636855669,18.270097445756,4.9068002137033,22.0337903326899,19.4335241541945,3.01395668991952
699,4420,50+,F2-7,step2_weighted,77,2.02211020131501,5.49993519415779,1.05545173811251,5.49993519415779,359,0.899749373433584,1.48806162526765,1.88847496118536,0.484527233163626,step2_weighted,0.144846796657382,0.763231197771588,0.144846796657382,0.0919220055710306,52,2.85133469002268,3.34416123277399,2.05927613436889,0.416103815918805,1.78925752167746,0.459070951012992,3.16846437597842,1.95108507571511,0.394242390147496
826,0106,50+,F2-7,step2_weighted,136,2.87453318626845,2.02025684179537,0.252606309636943,2.02025684179537,389,0.974937343358396,1.83313227517428,1.87545718474271,0.619928826735437,step2_weighted,0.282776349614396,0.624678663239075,0.282776349614396,0.0925449871465296,110,2.47451270083843,2.56524859995576,1.02276511406839,0.414447760936359,7.42442731315067,2.45413041196963,10.1551248012872,4.04885022681482,1.64068649564622
124,6203,50+,F2-7,step2_weighted,187,4.94036547612421,7.74911820984266,2.26314609637227,7.74911820984266,379,0.949874686716792,10,2.900283805714,0,step2_weighted,0.841688654353562,0.131926121372032,0.841688654353562,0.0263852242744063,319,10,1.68093617069866,0,1.075932396972,1.28152743226036,0,0.742743110306988,0,0.475414467805095
276,8418,50+,F2-7,step2_weighted,129,6.13516764130593,2.0648329427503,0.00767970366305936,2.0648329427503,364,0.912280701754386,2.43500658509756,2.21257690651161,1.41417833845365,step2_weighted,0.313186813186813,0.486263736263736,0.313186813186813,0.200549450549451,114,3.25198013475426,2.83320325066952,1.89795966881159,0.443905957115675,288.107068135255,184.144909816778,368.920908276409,247.139701228459,57.8024851728246
208,2208,50+,F2-7,step2_weighted,98,4.55745940200836,2.87872907414928,0.0124286231543004,2.87872907414928,394,0.987468671679198,2.81086567876591,1.23822836914611,0.950938149351801,step2_weighted,0.139593908629442,0.857868020304569,0.139593908629442,0.00253807106598985,55,3.0799135979024,1.8059255469021,0.337266535216928,0.159079692975971,99.6271552989904,76.5119464598757,145.30374961745,27.1362749541756,12.7994622574849
504,9606,50+,F2-7,step2_weighted,73,4.2310273636271,3.17551005485553,0.701290325528977,3.17551005485553,380,0.952380952380952,2.79871587246779,2.20986124448129,1.30818862236703,step2_weighted,0.463157894736842,0.481578947368421,0.463157894736842,0.0552631578947368,176,3.68140288220841,2.61249400712547,2.15211727622229,0.478917370796148,3.1511360759389,1.86540235155858,3.72526742780158,3.06879647113193,0.682908851530078
579,9703,50+,F2-7,step2_weighted,60,4.14475045465098,1.21386301513069,0.00973882130947737,1.21386301513069,363,0.909774436090226,1.44512260793112,2.69303417900361,0.399252481762994,step2_weighted,0.31404958677686,0.512396694214876,0.31404958677686,0.173553719008264,114,1.43413722142645,2.00139679269808,0.323001367738876,0.104383828045324,276.525679384103,40.9959757013367,205.507086442834,33.166371727608,10.7183225493359
682,9004,50+,F2-7,step2_weighted,72,4.62021754918853,3.28009566291955,0.325803856356852,3.28009566291955,396,0.992481203007519,2.92194885261679,1.86850599335238,0.90839650357655,step2_weighted,0.396464646464646,0.409090909090909,0.396464646464646,0.194444444444444,157,3.14486793450658,2.13076626640881,0.756041211157179,0.34549900045255,5.73506407887885,2.7881698937952,6.54002776466522,2.32054101388257,1.06045092380406
710,3507,50+,F2-7,step2_weighted,54,4.05029269774863,1.88819727737556,0.0885793567226326,1.88819727737556,381,0.954887218045113,2.19121631905444,1.66240316208881,0.581178424802619,step2_weighted,0.175853018372703,0.645669291338583,0.175853018372703,0.178477690288714,67,1.97016590185924,1.8294253109168,0.365328347788427,0.272269739281027,18.767388064177,6.56110459937585,20.6529532230095,4.12430572206993,3.07373805088223
404,8412,50+,F2-7,step2_weighted,60,3.09037502042355,1.11454096717172,0.00579128113818142,1.11454096717172,317,0.794486215538847,1.17381101705504,2.0930238705245,0.128904093436303,step2_weighted,0.26813880126183,0.675078864353312,0.26813880126183,0.0567823343848581,85,1.13078907196322,2.16542509678046,0.026037468472946,0.0261645736331445,361.409474101572,22.2583035360603,373.911237446926,4.49597728925353,4.51792496493457
643,2836,50+,F2-7,step2_weighted,70,2.59633593066679,2.78176327884743,0.0546441514588845,2.78176327884743,391,0.979949874686717,2.63593973150033,2.25296029348787,0.80506702292417,step2_weighted,0.61381074168798,0.158567774936061,0.61381074168798,0.227621483375959,240,2.73952158355691,2.44537471395825,0.788728254031686,0.239021018307348,41.2296692937587,14.7329037313338,44.7508955427408,14.433900664102,4.37413724847009
703,8467,50+,F2-7,step2_weighted,75,3.21365545557025,3.20137539626255,0.321191265350171,3.20137539626255,394,0.987468671679198,2.56549343745736,2.48244494709091,1.64436433862937,step2_weighted,0.319796954314721,0.654822335025381,0.319796954314721,0.0253807106598985,126,3.5234639077406,2.56374212689584,1.76098262517059,0.647468065380355,7.72886816951414,5.11957987660917,7.98197959742392,5.48266038072585,2.01583335298508
56,6204,50+,F2-7,step2_weighted,141,4.12891665633745,1.37957233218929,0.00403095847600934,1.37957233218929,372,0.932330827067669,1.41007458025989,2.17760394486913,0.444313562658744,step2_weighted,0.306451612903226,0.637096774193548,0.306451612903226,0.0564516129032258,114,1.916645082934,3.20069559400744,0.794292411684239,0.156115247815699,540.219890090499,110.225288923992,794.028421045939,197.048026272548,38.7290637561352
76,7309,50+,F2-7,step2_weighted,54,2.0242976234877,3.94141971742981,0.417004997357892,3.94141971742981,393,0.984962406015038,3.54644683753889,2.24943504498014,2.00004548503561,step2_weighted,0.33587786259542,0.330788804071247,0.33587786259542,0.333333333333333,132,4.11453542015231,2.52824077771238,1.5867736676015,0.759501561357953,5.39426399978986,4.79621466818799,6.0628548668028,3.80516703074343,1.82132484303567
372,9026,50+,F2-7,step2_weighted,96,4.59729984183959,5.06173311332406,1.18406516991529,5.06173311332406,385,0.964912280701754,3.86082459949619,2.6231635986723,1.91407424322851,step2_weighted,0.415584415584416,0.514285714285714,0.415584415584416,0.0701298701298701,160,4.75263984090138,2.4719684327848,1.72658532052177,0.901183988058974,2.21538785644709,1.61652778230563,2.08769626503045,1.45818436720446,0.761093232835692
246,6002,50+,F2-7,step2_weighted,65,4.2426613850776,4.36423971774247,0.515999026444151,4.36423971774247,398,0.997493734335839,2.89238338201771,1.5810835463183,1.64192076468087,step2_weighted,0.128140703517588,0.869346733668342,0.128140703517588,0.00251256281407035,51,4.27040624645129,2.03950812718925,1.01143152603768,0.42216013592991,3.06412118102985,3.18202298945341,3.95254258761668,1.96014231462345,0.818141341930617
842,2932,50+,F2-7,step2_weighted,65,4.506905394481,1.31763294941299,0.023497073329049,1.31763294941299,355,0.889724310776942,1.24376968821928,1.72452913421469,0.197161445459555,step2_weighted,0.698591549295775,0.267605633802817,0.698591549295775,0.0338028169014084,248,1.26097613502549,2.01637558438381,0.139154657812877,0.0920307079456701,73.3933588266368,8.39089373806429,85.8139035507458,5.92221234807328,3.91668811927714
842,9504,50+,F2-7,step2_weighted,145,4.73844318238864,4.29782462682815,0.296707078359349,4.29782462682815,398,0.997493734335839,4.50190415838627,1.95792202637655,1.20285320365318,step2_weighted,0.706030150753769,0.251256281407035,0.706030150753769,0.042713567839196,281,4.46729420687998,1.90183191153665,0.985373419776635,0.355585369878564,6.5988382791639,4.05400912679398,6.40979622748769,3.32103104929376,1.19843911997241
100,3307,50+,F2-7,step2_weighted,73,2.80414153063607,1.7668741659771,0.13054810586305,1.7668741659771,367,0.919799498746867,1.90728548701556,2.43192656292484,1.03611150040414,step2_weighted,0.258855585831063,0.564032697547684,0.258855585831063,0.177111716621253,95,1.80703784578877,2.97791604432648,0.384232918345615,0.152882828713847,18.6285855841986,7.93662607017112,22.8108713231767,2.94322859612143,1.17108423521845
